MID,Sample,Drug,Day,Volume
235,HCI-003,Fulvestrant (200 mg/kg),3.0,76.7295
235,HCI-003,Fulvestrant (200 mg/kg),5.0,79.768
235,HCI-003,Fulvestrant (200 mg/kg),8.0,95.8455
235,HCI-003,Fulvestrant (200 mg/kg),10.0,77.064
235,HCI-003,Fulvestrant (200 mg/kg),12.0,78.652
236,HCI-003,Fulvestrant (200 mg/kg),1.0,62.426
236,HCI-003,Fulvestrant (200 mg/kg),3.0,59.643
236,HCI-003,Fulvestrant (200 mg/kg),5.0,52.65
236,HCI-003,Fulvestrant (200 mg/kg),8.0,44.8
236,HCI-003,Fulvestrant (200 mg/kg),10.0,53.958
236,HCI-003,Fulvestrant (200 mg/kg),12.0,71.5275
236,HCI-003,Fulvestrant (200 mg/kg),15.0,67.626
236,HCI-003,Fulvestrant (200 mg/kg),17.0,36.0
236,HCI-003,Fulvestrant (200 mg/kg),19.0,13.5
237,HCI-003,Fulvestrant (200 mg/kg),1.0,70.0
237,HCI-003,Fulvestrant (200 mg/kg),3.0,59.7375
237,HCI-003,Fulvestrant (200 mg/kg),5.0,47.432
237,HCI-003,Fulvestrant (200 mg/kg),8.0,40.572
237,HCI-003,Fulvestrant (200 mg/kg),10.0,45.6
237,HCI-003,Fulvestrant (200 mg/kg),12.0,55.225
237,HCI-003,Fulvestrant (200 mg/kg),15.0,77.064
237,HCI-003,Fulvestrant (200 mg/kg),17.0,111.6
237,HCI-003,Fulvestrant (200 mg/kg),19.0,63.36
238,HCI-003,Vehicle,1.0,85.176
238,HCI-003,Vehicle,3.0,84.035
238,HCI-003,Vehicle,5.0,103.933
238,HCI-003,Vehicle,8.0,135.0
238,HCI-003,Vehicle,10.0,165.528
238,HCI-003,Vehicle,12.0,164.775
238,HCI-003,Vehicle,15.0,172.032
238,HCI-003,Vehicle,17.0,198.198
238,HCI-003,Vehicle,19.0,224.3245
238,HCI-003,Vehicle,22.0,200.9
238,HCI-003,Vehicle,24.0,200.9
238,HCI-003,Vehicle,26.0,225.504
239,HCI-003,Vehicle,1.0,68.85
239,HCI-003,Vehicle,3.0,75.504
239,HCI-003,Vehicle,5.0,103.68
239,HCI-003,Vehicle,8.0,210.944
239,HCI-003,Vehicle,10.0,237.917
239,HCI-003,Vehicle,12.0,235.6725
239,HCI-003,Vehicle,15.0,254.32
239,HCI-003,Vehicle,17.0,372.552
239,HCI-003,Vehicle,19.0,410.67
239,HCI-003,Vehicle,22.0,416.0
239,HCI-003,Vehicle,24.0,462.4
239,HCI-003,Vehicle,26.0,458.1185
240,HCI-003,Vehicle,1.0,52.0
240,HCI-003,Vehicle,3.0,85.833
240,HCI-003,Vehicle,5.0,95.506
240,HCI-003,Vehicle,8.0,119.422
240,HCI-003,Vehicle,10.0,140.8995
240,HCI-003,Vehicle,12.0,119.422
240,HCI-003,Vehicle,15.0,112.896
240,HCI-003,Vehicle,17.0,114.464
240,HCI-003,Vehicle,19.0,172.8265
241,HCI-011,Fulvestrant (40 mg/kg),1.0,106.624
241,HCI-011,Fulvestrant (40 mg/kg),3.0,87.725
241,HCI-011,Fulvestrant (40 mg/kg),5.0,83.824
241,HCI-011,Fulvestrant (40 mg/kg),8.0,102.85
241,HCI-011,Fulvestrant (40 mg/kg),10.0,118.5885
241,HCI-011,Fulvestrant (40 mg/kg),12.0,181.3
241,HCI-011,Fulvestrant (40 mg/kg),15.0,207.36
241,HCI-011,Fulvestrant (40 mg/kg),17.0,133.2
241,HCI-011,Fulvestrant (40 mg/kg),19.0,183.75
241,HCI-011,Fulvestrant (40 mg/kg),22.0,234.476
241,HCI-011,Fulvestrant (40 mg/kg),24.0,244.6875
241,HCI-011,Fulvestrant (40 mg/kg),26.0,249.018
241,HCI-011,Fulvestrant (40 mg/kg),29.0,335.16
241,HCI-011,Fulvestrant (40 mg/kg),31.0,386.5375
241,HCI-011,Fulvestrant (40 mg/kg),33.0,322.752
241,HCI-011,Fulvestrant (40 mg/kg),36.0,261.612
241,HCI-011,Fulvestrant (40 mg/kg),38.0,279.7725
242,HCI-011,Fulvestrant (40 mg/kg),1.0,138.6
242,HCI-011,Fulvestrant (40 mg/kg),3.0,131.196
242,HCI-011,Fulvestrant (40 mg/kg),5.0,196.52
242,HCI-011,Fulvestrant (40 mg/kg),8.0,158.1425
242,HCI-011,Fulvestrant (40 mg/kg),10.0,281.6275
242,HCI-011,Fulvestrant (40 mg/kg),12.0,290.304
242,HCI-011,Fulvestrant (40 mg/kg),15.0,573.248
242,HCI-011,Fulvestrant (40 mg/kg),17.0,494.9505
242,HCI-011,Fulvestrant (40 mg/kg),19.0,298.116
242,HCI-011,Fulvestrant (40 mg/kg),22.0,228.096
242,HCI-011,Fulvestrant (40 mg/kg),24.0,332.35
242,HCI-011,Fulvestrant (40 mg/kg),26.0,441.408
242,HCI-011,Fulvestrant (40 mg/kg),29.0,446.571
242,HCI-011,Fulvestrant (40 mg/kg),31.0,647.149
242,HCI-011,Fulvestrant (40 mg/kg),33.0,520.536
242,HCI-011,Fulvestrant (40 mg/kg),36.0,291.312
242,HCI-011,Fulvestrant (40 mg/kg),38.0,453.87
243,HCI-011,Fulvestrant (40 mg/kg),1.0,112.216
243,HCI-011,Fulvestrant (40 mg/kg),3.0,127.832
243,HCI-011,Fulvestrant (40 mg/kg),5.0,109.512
243,HCI-011,Fulvestrant (40 mg/kg),8.0,131.196
243,HCI-011,Fulvestrant (40 mg/kg),10.0,115.182
243,HCI-011,Fulvestrant (40 mg/kg),12.0,148.8375
243,HCI-011,Fulvestrant (40 mg/kg),15.0,232.73
243,HCI-011,Fulvestrant (40 mg/kg),17.0,214.245
243,HCI-011,Fulvestrant (40 mg/kg),19.0,257.032
243,HCI-011,Fulvestrant (40 mg/kg),22.0,305.942
243,HCI-011,Fulvestrant (40 mg/kg),24.0,344.45
243,HCI-011,Fulvestrant (40 mg/kg),26.0,413.1
243,HCI-011,Fulvestrant (40 mg/kg),29.0,782.3835
243,HCI-011,Fulvestrant (40 mg/kg),31.0,871.2
243,HCI-011,Fulvestrant (40 mg/kg),33.0,855.432
243,HCI-011,Fulvestrant (40 mg/kg),36.0,812.879
243,HCI-011,Fulvestrant (40 mg/kg),38.0,831.67
244,HCI-011,Fulvestrant (40 mg/kg),1.0,207.831
244,HCI-011,Fulvestrant (40 mg/kg),3.0,148.104
244,HCI-011,Fulvestrant (40 mg/kg),5.0,181.476
244,HCI-011,Fulvestrant (40 mg/kg),8.0,150.7005
244,HCI-011,Fulvestrant (40 mg/kg),10.0,214.2425
244,HCI-011,Fulvestrant (40 mg/kg),12.0,296.45
244,HCI-011,Fulvestrant (40 mg/kg),15.0,364.8
244,HCI-011,Fulvestrant (40 mg/kg),17.0,410.432
244,HCI-011,Fulvestrant (40 mg/kg),19.0,507.84
244,HCI-011,Fulvestrant (40 mg/kg),22.0,705.6
244,HCI-011,Fulvestrant (40 mg/kg),24.0,717.336
244,HCI-011,Fulvestrant (40 mg/kg),26.0,441.099
244,HCI-011,Fulvestrant (40 mg/kg),29.0,960.756
244,HCI-011,Fulvestrant (40 mg/kg),31.0,974.68
244,HCI-011,Fulvestrant (40 mg/kg),33.0,998.3505
244,HCI-011,Fulvestrant (40 mg/kg),36.0,1079.09
244,HCI-011,Fulvestrant (40 mg/kg),38.0,1086.532
245,HCI-011,Fulvestrant (40 mg/kg),1.0,95.992
245,HCI-011,Fulvestrant (40 mg/kg),3.0,122.304
245,HCI-011,Fulvestrant (40 mg/kg),5.0,111.392
245,HCI-011,Fulvestrant (40 mg/kg),8.0,178.596
245,HCI-011,Fulvestrant (40 mg/kg),10.0,229.147
245,HCI-011,Fulvestrant (40 mg/kg),12.0,204.768
245,HCI-011,Fulvestrant (40 mg/kg),15.0,171.088
245,HCI-011,Fulvestrant (40 mg/kg),17.0,221.1535
245,HCI-011,Fulvestrant (40 mg/kg),19.0,175.712
245,HCI-011,Fulvestrant (40 mg/kg),22.0,193.55
245,HCI-011,Fulvestrant (40 mg/kg),24.0,220.32
245,HCI-011,Fulvestrant (40 mg/kg),26.0,228.096
246,HCI-011,Fulvestrant (200 mg/kg),1.0,137.3125
246,HCI-011,Fulvestrant (200 mg/kg),3.0,74.36
246,HCI-011,Fulvestrant (200 mg/kg),5.0,63.36
246,HCI-011,Fulvestrant (200 mg/kg),8.0,109.33
246,HCI-011,Fulvestrant (200 mg/kg),10.0,161.172
246,HCI-011,Fulvestrant (200 mg/kg),12.0,93.312
246,HCI-011,Fulvestrant (200 mg/kg),15.0,171.088
246,HCI-011,Fulvestrant (200 mg/kg),17.0,213.564
246,HCI-011,Fulvestrant (200 mg/kg),19.0,176.157
246,HCI-011,Fulvestrant (200 mg/kg),22.0,157.115
246,HCI-011,Fulvestrant (200 mg/kg),24.0,180.336
246,HCI-011,Fulvestrant (200 mg/kg),26.0,273.78
246,HCI-011,Fulvestrant (200 mg/kg),29.0,191.1
246,HCI-011,Fulvestrant (200 mg/kg),31.0,115.2
246,HCI-011,Fulvestrant (200 mg/kg),33.0,116.058
246,HCI-011,Fulvestrant (200 mg/kg),36.0,237.1405
246,HCI-011,Fulvestrant (200 mg/kg),38.0,255.792
247,HCI-011,Fulvestrant (200 mg/kg),1.0,160.55
247,HCI-011,Fulvestrant (200 mg/kg),3.0,97.344
247,HCI-011,Fulvestrant (200 mg/kg),5.0,74.88
247,HCI-011,Fulvestrant (200 mg/kg),8.0,89.7345
247,HCI-011,Fulvestrant (200 mg/kg),10.0,115.182
247,HCI-011,Fulvestrant (200 mg/kg),12.0,130.075
247,HCI-011,Fulvestrant (200 mg/kg),15.0,119.4875
247,HCI-011,Fulvestrant (200 mg/kg),17.0,144.8685
247,HCI-011,Fulvestrant (200 mg/kg),19.0,171.058
247,HCI-011,Fulvestrant (200 mg/kg),22.0,272.8125
247,HCI-011,Fulvestrant (200 mg/kg),24.0,219.006
247,HCI-011,Fulvestrant (200 mg/kg),26.0,232.73
247,HCI-011,Fulvestrant (200 mg/kg),29.0,241.875
247,HCI-011,Fulvestrant (200 mg/kg),31.0,314.237
247,HCI-011,Fulvestrant (200 mg/kg),33.0,213.3625
247,HCI-011,Fulvestrant (200 mg/kg),36.0,222.156
247,HCI-011,Fulvestrant (200 mg/kg),38.0,176.6205
248,HCI-011,Fulvestrant (200 mg/kg),1.0,90.584
248,HCI-011,Fulvestrant (200 mg/kg),3.0,76.25
248,HCI-011,Fulvestrant (200 mg/kg),5.0,35.301
248,HCI-011,Fulvestrant (200 mg/kg),8.0,39.69
248,HCI-011,Fulvestrant (200 mg/kg),10.0,44.982
248,HCI-011,Fulvestrant (200 mg/kg),12.0,37.044
248,HCI-011,Fulvestrant (200 mg/kg),15.0,46.575
248,HCI-011,Fulvestrant (200 mg/kg),17.0,62.426
248,HCI-011,Fulvestrant (200 mg/kg),19.0,70.272
248,HCI-011,Fulvestrant (200 mg/kg),22.0,102.85
248,HCI-011,Fulvestrant (200 mg/kg),24.0,145.408
248,HCI-011,Fulvestrant (200 mg/kg),26.0,148.8375
248,HCI-011,Fulvestrant (200 mg/kg),29.0,114.92
248,HCI-011,Fulvestrant (200 mg/kg),31.0,103.968
248,HCI-011,Fulvestrant (200 mg/kg),33.0,90.944
248,HCI-011,Fulvestrant (200 mg/kg),36.0,74.431
248,HCI-011,Fulvestrant (200 mg/kg),38.0,99.825
249,HCI-011,Fulvestrant (200 mg/kg),1.0,150.282
249,HCI-011,Fulvestrant (200 mg/kg),3.0,122.793
249,HCI-011,Fulvestrant (200 mg/kg),5.0,109.33
249,HCI-011,Fulvestrant (200 mg/kg),8.0,76.25
249,HCI-011,Fulvestrant (200 mg/kg),10.0,103.968
249,HCI-011,Fulvestrant (200 mg/kg),12.0,86.25
249,HCI-011,Fulvestrant (200 mg/kg),15.0,133.2
249,HCI-011,Fulvestrant (200 mg/kg),17.0,154.638
249,HCI-011,Fulvestrant (200 mg/kg),19.0,85.176
249,HCI-011,Fulvestrant (200 mg/kg),22.0,117.6
249,HCI-011,Fulvestrant (200 mg/kg),24.0,75.106
249,HCI-011,Fulvestrant (200 mg/kg),26.0,119.422
249,HCI-011,Fulvestrant (200 mg/kg),29.0,123.5755
249,HCI-011,Fulvestrant (200 mg/kg),31.0,154.2125
249,HCI-011,Fulvestrant (200 mg/kg),33.0,89.376
249,HCI-011,Fulvestrant (200 mg/kg),36.0,65.1655
249,HCI-011,Fulvestrant (200 mg/kg),38.0,92.3355
250,HCI-011,Fulvestrant (200 mg/kg),1.0,93.775
250,HCI-011,Fulvestrant (200 mg/kg),3.0,54.675
250,HCI-011,Fulvestrant (200 mg/kg),5.0,58.725
250,HCI-011,Fulvestrant (200 mg/kg),8.0,50.8475
250,HCI-011,Fulvestrant (200 mg/kg),10.0,60.016
250,HCI-011,Fulvestrant (200 mg/kg),12.0,93.775
250,HCI-011,Fulvestrant (200 mg/kg),15.0,89.888
250,HCI-011,Fulvestrant (200 mg/kg),17.0,75.429
250,HCI-011,Fulvestrant (200 mg/kg),19.0,107.217
250,HCI-011,Fulvestrant (200 mg/kg),22.0,73.75
250,HCI-011,Fulvestrant (200 mg/kg),24.0,115.2
250,HCI-011,Fulvestrant (200 mg/kg),26.0,154.638
250,HCI-011,Fulvestrant (200 mg/kg),29.0,100.602
250,HCI-011,Fulvestrant (200 mg/kg),31.0,120.0945
250,HCI-011,Fulvestrant (200 mg/kg),33.0,89.7345
250,HCI-011,Fulvestrant (200 mg/kg),36.0,99.144
250,HCI-011,Fulvestrant (200 mg/kg),38.0,107.648
251,HCI-011,Vehicle,1.0,98.696
251,HCI-011,Vehicle,3.0,130.144
251,HCI-011,Vehicle,5.0,182.59
251,HCI-011,Vehicle,8.0,249.696
251,HCI-011,Vehicle,10.0,313.632
251,HCI-011,Vehicle,12.0,466.0125
251,HCI-011,Vehicle,15.0,550.525
251,HCI-011,Vehicle,17.0,737.3255
251,HCI-011,Vehicle,19.0,729.3715
251,HCI-011,Vehicle,22.0,1031.55
251,HCI-011,Vehicle,24.0,1372.8825
251,HCI-011,Vehicle,26.0,1671.2665
251,HCI-011,Vehicle,29.0,1658.475
251,HCI-011,Vehicle,31.0,1775.616
251,HCI-011,Vehicle,33.0,2378.475
251,HCI-011,Vehicle,36.0,2510.6125
251,HCI-011,Vehicle,38.0,3021.975
252,HCI-011,Vehicle,1.0,141.398
252,HCI-011,Vehicle,3.0,185.9
252,HCI-011,Vehicle,5.0,282.437
252,HCI-011,Vehicle,8.0,406.802
252,HCI-011,Vehicle,10.0,786.52
252,HCI-011,Vehicle,12.0,828.144
252,HCI-011,Vehicle,15.0,915.624
252,HCI-011,Vehicle,17.0,979.776
252,HCI-011,Vehicle,19.0,910.35
252,HCI-011,Vehicle,22.0,1380.6975
252,HCI-011,Vehicle,24.0,2019.0445
253,HCI-011,Vehicle,1.0,130.696
253,HCI-011,Vehicle,3.0,274.36
253,HCI-011,Vehicle,5.0,406.451
253,HCI-011,Vehicle,8.0,758.5435
253,HCI-011,Vehicle,10.0,800.0
253,HCI-011,Vehicle,12.0,998.001
253,HCI-011,Vehicle,15.0,1166.4
253,HCI-011,Vehicle,17.0,1260.0
253,HCI-011,Vehicle,19.0,1332.0
253,HCI-011,Vehicle,22.0,1687.864
253,HCI-011,Vehicle,24.0,2097.2
254,HCI-011,Vehicle,1.0,126.852
254,HCI-011,Vehicle,3.0,161.604
254,HCI-011,Vehicle,5.0,220.32
254,HCI-011,Vehicle,8.0,363.384
254,HCI-011,Vehicle,10.0,502.2
254,HCI-011,Vehicle,12.0,564.0625
254,HCI-011,Vehicle,15.0,550.525
254,HCI-011,Vehicle,17.0,801.43
254,HCI-011,Vehicle,19.0,911.754
254,HCI-011,Vehicle,22.0,1320.3125
254,HCI-011,Vehicle,24.0,1272.582
254,HCI-011,Vehicle,26.0,1492.344
254,HCI-011,Vehicle,29.0,1883.7975
254,HCI-011,Vehicle,31.0,1961.0815
254,HCI-011,Vehicle,33.0,2001.024
254,HCI-011,Vehicle,36.0,2238.75
254,HCI-011,Vehicle,38.0,2402.816
255,HCI-017,Fulvestrant (40 mg/kg),1.0,65.0
255,HCI-017,Fulvestrant (40 mg/kg),3.0,73.008
255,HCI-017,Fulvestrant (40 mg/kg),5.0,63.36
255,HCI-017,Fulvestrant (40 mg/kg),8.0,72.03
255,HCI-017,Fulvestrant (40 mg/kg),10.0,78.75
255,HCI-017,Fulvestrant (40 mg/kg),12.0,72.5
255,HCI-017,Fulvestrant (40 mg/kg),15.0,82.472
255,HCI-017,Fulvestrant (40 mg/kg),17.0,82.472
255,HCI-017,Fulvestrant (40 mg/kg),19.0,73.75
255,HCI-017,Fulvestrant (40 mg/kg),22.0,66.816
255,HCI-017,Fulvestrant (40 mg/kg),24.0,64.512
255,HCI-017,Fulvestrant (40 mg/kg),26.0,57.132
255,HCI-017,Fulvestrant (40 mg/kg),29.0,54.675
255,HCI-017,Fulvestrant (40 mg/kg),31.0,59.248
255,HCI-017,Fulvestrant (40 mg/kg),33.0,69.629
255,HCI-017,Fulvestrant (40 mg/kg),36.0,68.4285
255,HCI-017,Fulvestrant (40 mg/kg),38.0,72.5
255,HCI-017,Fulvestrant (40 mg/kg),40.0,89.888
255,HCI-017,Fulvestrant (40 mg/kg),43.0,32.7015
255,HCI-017,Fulvestrant (40 mg/kg),45.0,40.572
255,HCI-017,Fulvestrant (40 mg/kg),47.0,43.218
256,HCI-017,Fulvestrant (40 mg/kg),1.0,57.6
256,HCI-017,Fulvestrant (40 mg/kg),3.0,59.904
256,HCI-017,Fulvestrant (40 mg/kg),5.0,30.324
256,HCI-017,Fulvestrant (40 mg/kg),8.0,39.69
256,HCI-017,Fulvestrant (40 mg/kg),10.0,55.225
256,HCI-017,Fulvestrant (40 mg/kg),12.0,41.6025
256,HCI-017,Fulvestrant (40 mg/kg),15.0,49.923
256,HCI-017,Fulvestrant (40 mg/kg),17.0,48.074
256,HCI-017,Fulvestrant (40 mg/kg),19.0,46.746
256,HCI-017,Fulvestrant (40 mg/kg),22.0,40.572
256,HCI-017,Fulvestrant (40 mg/kg),24.0,40.572
256,HCI-017,Fulvestrant (40 mg/kg),26.0,44.528
256,HCI-017,Fulvestrant (40 mg/kg),29.0,46.575
256,HCI-017,Fulvestrant (40 mg/kg),31.0,40.572
256,HCI-017,Fulvestrant (40 mg/kg),33.0,32.49
256,HCI-017,Fulvestrant (40 mg/kg),36.0,34.983
256,HCI-017,Fulvestrant (40 mg/kg),38.0,42.336
256,HCI-017,Fulvestrant (40 mg/kg),40.0,55.296
256,HCI-017,Fulvestrant (40 mg/kg),43.0,72.5
256,HCI-017,Fulvestrant (40 mg/kg),45.0,97.216
256,HCI-017,Fulvestrant (40 mg/kg),47.0,123.008
257,HCI-017,Fulvestrant (200 mg/kg),1.0,63.36
257,HCI-017,Fulvestrant (200 mg/kg),3.0,42.336
257,HCI-017,Fulvestrant (200 mg/kg),5.0,33.6
257,HCI-017,Fulvestrant (200 mg/kg),8.0,19.456
257,HCI-017,Fulvestrant (200 mg/kg),10.0,13.5
257,HCI-017,Fulvestrant (200 mg/kg),12.0,16.384
257,HCI-017,Fulvestrant (200 mg/kg),15.0,22.05
257,HCI-017,Fulvestrant (200 mg/kg),17.0,28.88
257,HCI-017,Fulvestrant (200 mg/kg),19.0,13.5
257,HCI-017,Fulvestrant (200 mg/kg),22.0,1.0
257,HCI-017,Fulvestrant (200 mg/kg),24.0,1.0
257,HCI-017,Fulvestrant (200 mg/kg),26.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),29.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),31.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),33.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),36.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),38.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),40.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),43.0,0.5
257,HCI-017,Fulvestrant (200 mg/kg),45.0,1.0
257,HCI-017,Fulvestrant (200 mg/kg),47.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),1.0,81.12
258,HCI-017,Fulvestrant (200 mg/kg),3.0,32.49
258,HCI-017,Fulvestrant (200 mg/kg),5.0,28.749
258,HCI-017,Fulvestrant (200 mg/kg),8.0,23.275
258,HCI-017,Fulvestrant (200 mg/kg),10.0,33.6
258,HCI-017,Fulvestrant (200 mg/kg),12.0,47.5875
258,HCI-017,Fulvestrant (200 mg/kg),15.0,37.044
258,HCI-017,Fulvestrant (200 mg/kg),17.0,26.3375
258,HCI-017,Fulvestrant (200 mg/kg),19.0,29.16
258,HCI-017,Fulvestrant (200 mg/kg),22.0,18.7395
258,HCI-017,Fulvestrant (200 mg/kg),24.0,13.5
258,HCI-017,Fulvestrant (200 mg/kg),26.0,13.5
258,HCI-017,Fulvestrant (200 mg/kg),29.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),31.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),33.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),36.0,1.0
258,HCI-017,Fulvestrant (200 mg/kg),38.0,6.0
258,HCI-017,Fulvestrant (200 mg/kg),40.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),43.0,0.5
258,HCI-017,Fulvestrant (200 mg/kg),45.0,1.0
258,HCI-017,Fulvestrant (200 mg/kg),47.0,0.5
259,HCI-017,Fulvestrant (200 mg/kg),1.0,79.768
259,HCI-017,Fulvestrant (200 mg/kg),3.0,48.074
259,HCI-017,Fulvestrant (200 mg/kg),5.0,42.336
259,HCI-017,Fulvestrant (200 mg/kg),8.0,35.301
259,HCI-017,Fulvestrant (200 mg/kg),10.0,31.941
259,HCI-017,Fulvestrant (200 mg/kg),12.0,31.941
259,HCI-017,Fulvestrant (200 mg/kg),15.0,30.324
259,HCI-017,Fulvestrant (200 mg/kg),17.0,25.1125
259,HCI-017,Fulvestrant (200 mg/kg),19.0,17.92
259,HCI-017,Fulvestrant (200 mg/kg),22.0,28.0645
259,HCI-017,Fulvestrant (200 mg/kg),24.0,42.336
259,HCI-017,Fulvestrant (200 mg/kg),26.0,52.65
259,HCI-017,Fulvestrant (200 mg/kg),29.0,21.964
259,HCI-017,Fulvestrant (200 mg/kg),31.0,25.92
259,HCI-017,Fulvestrant (200 mg/kg),33.0,35.301
259,HCI-017,Fulvestrant (200 mg/kg),36.0,33.6
259,HCI-017,Fulvestrant (200 mg/kg),38.0,29.602
259,HCI-017,Fulvestrant (200 mg/kg),40.0,24.624
259,HCI-017,Fulvestrant (200 mg/kg),43.0,13.5
259,HCI-017,Fulvestrant (200 mg/kg),45.0,4.0
259,HCI-017,Fulvestrant (200 mg/kg),47.0,1.0
260,HCI-017,Fulvestrant (200 mg/kg),1.0,80.19
260,HCI-017,Fulvestrant (200 mg/kg),3.0,46.575
260,HCI-017,Fulvestrant (200 mg/kg),5.0,38.4
260,HCI-017,Fulvestrant (200 mg/kg),8.0,46.575
260,HCI-017,Fulvestrant (200 mg/kg),10.0,39.69
260,HCI-017,Fulvestrant (200 mg/kg),12.0,34.983
260,HCI-017,Fulvestrant (200 mg/kg),15.0,33.212
260,HCI-017,Fulvestrant (200 mg/kg),17.0,32.7015
260,HCI-017,Fulvestrant (200 mg/kg),19.0,13.5
260,HCI-017,Fulvestrant (200 mg/kg),22.0,17.9685
260,HCI-017,Fulvestrant (200 mg/kg),24.0,19.0575
260,HCI-017,Fulvestrant (200 mg/kg),26.0,34.983
260,HCI-017,Fulvestrant (200 mg/kg),29.0,24.5
260,HCI-017,Fulvestrant (200 mg/kg),31.0,22.542
260,HCI-017,Fulvestrant (200 mg/kg),33.0,24.5
260,HCI-017,Fulvestrant (200 mg/kg),36.0,20.1465
260,HCI-017,Fulvestrant (200 mg/kg),38.0,20.1465
260,HCI-017,Fulvestrant (200 mg/kg),40.0,21.386
260,HCI-017,Fulvestrant (200 mg/kg),43.0,23.12
260,HCI-017,Fulvestrant (200 mg/kg),45.0,25.725
260,HCI-017,Fulvestrant (200 mg/kg),47.0,13.5
261,HCI-017,Vehicle,1.0,43.218
261,HCI-017,Vehicle,3.0,48.074
261,HCI-017,Vehicle,5.0,56.074
261,HCI-017,Vehicle,8.0,78.652
261,HCI-017,Vehicle,10.0,76.7295
261,HCI-017,Vehicle,12.0,78.416
261,HCI-017,Vehicle,15.0,72.5
261,HCI-017,Vehicle,17.0,79.768
261,HCI-017,Vehicle,19.0,90.75
261,HCI-017,Vehicle,22.0,94.08
261,HCI-017,Vehicle,24.0,87.48
261,HCI-017,Vehicle,26.0,97.216
261,HCI-017,Vehicle,29.0,90.75
261,HCI-017,Vehicle,31.0,90.75
261,HCI-017,Vehicle,33.0,81.12
261,HCI-017,Vehicle,36.0,85.176
261,HCI-017,Vehicle,38.0,97.686
261,HCI-017,Vehicle,40.0,102.85
261,HCI-017,Vehicle,43.0,138.384
261,HCI-017,Vehicle,45.0,210.826
261,HCI-017,Vehicle,47.0,249.444
262,HCI-017,Vehicle,1.0,55.016
262,HCI-017,Vehicle,3.0,55.016
262,HCI-017,Vehicle,5.0,56.074
262,HCI-017,Vehicle,8.0,62.422
262,HCI-017,Vehicle,10.0,67.968
262,HCI-017,Vehicle,12.0,72.5
262,HCI-017,Vehicle,15.0,81.648
262,HCI-017,Vehicle,17.0,90.944
262,HCI-017,Vehicle,19.0,94.08
262,HCI-017,Vehicle,22.0,89.888
262,HCI-017,Vehicle,24.0,87.88
262,HCI-017,Vehicle,26.0,102.85
262,HCI-017,Vehicle,29.0,108.0
262,HCI-017,Vehicle,31.0,111.6
262,HCI-017,Vehicle,33.0,130.977
262,HCI-017,Vehicle,36.0,130.696
262,HCI-017,Vehicle,38.0,140.8995
262,HCI-017,Vehicle,40.0,158.4375
262,HCI-017,Vehicle,43.0,158.4375
262,HCI-017,Vehicle,45.0,172.8265
262,HCI-017,Vehicle,47.0,172.8265
263,HCI-017,Vehicle,1.0,74.36
263,HCI-017,Vehicle,3.0,84.7
263,HCI-017,Vehicle,5.0,108.0
263,HCI-017,Vehicle,8.0,117.0
263,HCI-017,Vehicle,10.0,134.54
263,HCI-017,Vehicle,12.0,147.456
263,HCI-017,Vehicle,15.0,158.4375
263,HCI-017,Vehicle,17.0,177.3155
263,HCI-017,Vehicle,19.0,179.56
263,HCI-017,Vehicle,22.0,191.1
263,HCI-017,Vehicle,24.0,196.0
263,HCI-017,Vehicle,26.0,200.9
263,HCI-017,Vehicle,29.0,215.6
263,HCI-017,Vehicle,31.0,222.912
263,HCI-017,Vehicle,33.0,223.818
263,HCI-017,Vehicle,36.0,230.625
263,HCI-017,Vehicle,38.0,262.4
263,HCI-017,Vehicle,40.0,255.881
263,HCI-017,Vehicle,43.0,259.0015
263,HCI-017,Vehicle,45.0,268.8
263,HCI-017,Vehicle,47.0,292.7825
